"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/7/2014 2:35:54,260,10/6/2014 19:35:54,12/8/2015 19:34:53,1,15.98,41.54,49.06,1.02,
2,10/7/2014 2:35:59,852,10/6/2014 19:35:59,12/8/2015 19:34:57,2,8.67,42.62,48.71,6.68,
3,10/7/2014 2:36:50,662,10/6/2014 19:36:50,12/8/2015 19:35:44,1,19.67,41.54,49.06,3.30,
4,10/7/2014 2:36:51,13,10/6/2014 19:36:51,12/8/2015 19:35:48,2,22.92,39.39,48.35,2.05,
5,10/7/2014 2:37:40,452,10/6/2014 19:37:40,12/8/2015 19:36:26,1,12.65,42.62,49.42,7.71,
6,10/7/2014 2:37:38,606,10/6/2014 19:37:38,12/8/2015 19:36:30,2,14.39,42.97,48.71,8.23,
7,10/7/2014 2:38:38,183,10/6/2014 19:38:38,12/8/2015 19:37:34,1,8.31,42.97,48.71,5.17,
8,10/7/2014 2:38:37,416,10/6/2014 19:38:37,12/8/2015 19:37:38,2,10.05,43.33,49.42,6.63,
9,10/7/2014 2:39:29,603,10/6/2014 19:39:29,12/8/2015 19:38:38,1,12.73,42.26,48.71,7.89,
10,10/7/2014 2:39:28,964,10/6/2014 19:39:28,12/8/2015 19:38:41,2,7.66,43.33,48.71,6.26,
11,10/7/2014 2:41:14,61,10/6/2014 19:41:14,12/8/2015 19:50:43,1,17.28,41.54,49.06,3.11,
12,10/7/2014 2:41:14,951,10/6/2014 19:41:14,12/8/2015 19:50:46,2,16.05,40.11,49.06,3.02,
13,10/7/2014 2:42:02,936,10/6/2014 19:42:02,12/8/2015 19:51:20,1,22.06,40.83,48.35,3.95,
14,10/7/2014 2:42:05,763,10/6/2014 19:42:05,12/8/2015 19:51:26,2,18.37,40.83,49.06,3.65,
15,10/7/2014 2:43:32,116,10/6/2014 19:43:32,12/8/2015 19:55:23,1,12.07,42.62,49.06,2.43,
16,10/7/2014 2:43:41,442,10/6/2014 19:43:41,12/8/2015 19:55:27,2,5.64,42.62,47.63,4.60,
17,10/7/2014 2:44:35,472,10/6/2014 19:44:35,12/8/2015 19:56:36,1,24.44,40.83,48.71,3.50,
18,10/7/2014 2:44:40,514,10/6/2014 19:44:40,12/8/2015 19:56:40,2,18.22,40.83,49.06,0.54,
19,10/7/2014 2:45:32,389,10/6/2014 19:45:32,12/8/2015 19:57:14,1,18.01,39.04,49.42,2.26,
20,10/7/2014 2:45:32,251,10/6/2014 19:45:32,12/8/2015 19:57:17,2,17.86,39.75,49.78,1.47,
21,10/7/2014 2:46:24,167,10/6/2014 19:46:24,12/8/2015 19:57:59,1,17.14,39.04,48.71,2.67,
22,10/7/2014 2:46:23,467,10/6/2014 19:46:23,12/8/2015 19:58:02,2,14.46,40.11,49.78,0.48,
23,10/7/2014 2:47:14,92,10/6/2014 19:47:14,12/8/2015 19:58:48,1,16.85,39.75,48.71,3.53,
24,10/7/2014 2:47:13,342,10/6/2014 19:47:13,12/8/2015 19:58:51,2,16.49,41.90,48.71,5.63,
25,10/7/2014 2:47:40,799,10/6/2014 19:47:40,12/8/2015 19:59:36,1,16.99,40.11,49.42,5.18,
26,10/7/2014 2:47:40,338,10/6/2014 19:47:40,12/8/2015 19:59:39,2,10.05,42.62,49.06,3.31,
27,10/7/2014 2:48:08,432,10/6/2014 19:48:08,12/8/2015 19:59:44,1,16.99,39.75,50.50,0.39,
28,10/7/2014 2:48:07,398,10/6/2014 19:48:07,12/8/2015 19:59:50,2,17.64,40.11,50.85,0.19,
29,10/7/2014 2:48:32,829,10/6/2014 19:48:32,12/8/2015 20:00:28,1,11.35,42.97,49.06,7.41,
30,10/7/2014 2:48:32,201,10/6/2014 19:48:32,12/8/2015 20:00:31,2,6.14,44.05,49.78,4.39,
31,10/7/2014 2:48:58,636,10/6/2014 19:48:58,12/8/2015 20:00:34,1,19.16,40.83,50.50,4.08,
32,10/7/2014 2:48:58,820,10/6/2014 19:48:58,12/8/2015 20:00:37,2,17.43,40.83,50.14,3.18,
33,10/7/2014 2:49:51,46,10/6/2014 19:49:51,12/8/2015 20:02:30,1,15.55,40.83,49.06,4.73,
34,10/7/2014 2:49:49,467,10/6/2014 19:49:49,12/8/2015 20:02:33,2,16.49,41.54,50.14,6.51,
35,10/7/2014 2:50:42,866,10/6/2014 19:50:42,12/8/2015 20:03:31,1,15.04,39.75,49.78,5.47,
36,10/7/2014 2:50:40,880,10/6/2014 19:50:40,12/8/2015 20:03:36,2,16.13,40.47,51.93,6.15,
37,10/7/2014 2:51:34,53,10/6/2014 19:51:34,12/8/2015 20:03:48,1,15.98,40.47,50.14,7.58,
38,10/7/2014 2:51:33,153,10/6/2014 19:51:33,12/8/2015 20:03:51,2,15.11,40.83,49.78,7.51,
39,10/7/2014 2:52:23,430,10/6/2014 19:52:23,12/8/2015 20:10:55,1,17.43,40.11,50.50,6.73,
40,10/7/2014 2:52:22,657,10/6/2014 19:52:22,12/8/2015 20:10:59,2,15.40,40.11,51.21,2.87,
41,10/7/2014 2:53:16,594,10/6/2014 19:53:16,12/8/2015 20:12:03,1,20.75,41.54,49.42,3.19,
42,10/7/2014 2:53:15,98,10/6/2014 19:53:15,12/8/2015 20:12:07,2,17.57,40.83,50.85,3.90,
