"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/15/2014 1:47:55,335,10/14/2014 18:47:55,12/30/2015 21:54:30,1,14.10,39.55,48.88,4.94,
2,10/15/2014 1:47:54,630,10/14/2014 18:47:54,12/30/2015 21:54:37,2,13.96,39.92,49.25,-0.48,
3,10/15/2014 1:48:21,199,10/14/2014 18:48:21,12/30/2015 21:54:40,1,17.07,40.29,50.37,8.79,
4,10/15/2014 1:48:21,183,10/14/2014 18:48:21,12/30/2015 21:54:43,2,16.63,39.92,50.37,11.54,
5,10/15/2014 1:48:58,315,10/14/2014 18:48:58,12/30/2015 21:55:37,1,8.82,42.53,49.25,4.70,
6,10/15/2014 1:48:54,354,10/14/2014 18:48:54,12/30/2015 21:55:43,2,8.67,43.65,49.25,6.50,
7,10/15/2014 1:49:47,436,10/14/2014 18:49:47,12/30/2015 21:56:36,1,12.44,79.10,86.56,1.38,
8,10/15/2014 1:49:47,64,10/14/2014 18:49:47,12/30/2015 21:56:39,2,8.96,76.86,84.70,3.16,
9,10/15/2014 1:50:06,483,10/14/2014 18:50:06,12/30/2015 21:57:06,1,9.33,40.67,50.37,7.17,
10,10/15/2014 1:50:05,758,10/14/2014 18:50:05,12/30/2015 21:57:09,2,14.98,40.29,50.00,5.91,
11,10/15/2014 1:50:36,891,10/14/2014 18:50:36,12/30/2015 21:57:50,1,16.64,40.29,50.00,3.07,
12,10/15/2014 1:50:36,416,10/14/2014 18:50:36,12/30/2015 21:57:54,2,18.09,40.29,49.25,2.77,
13,10/15/2014 1:51:00,31,10/14/2014 18:51:00,12/30/2015 21:58:01,1,11.29,41.79,49.62,3.26,
14,10/15/2014 1:50:59,857,10/14/2014 18:50:59,12/30/2015 21:58:05,2,12.66,40.67,49.25,8.67,
15,10/15/2014 1:52:18,453,10/14/2014 18:52:18,12/30/2015 21:59:47,1,13.67,39.55,50.00,4.12,
16,10/15/2014 1:52:18,558,10/14/2014 18:52:18,12/30/2015 21:59:50,2,14.69,40.29,50.37,7.48,
17,10/15/2014 1:52:53,23,10/14/2014 18:52:53,12/30/2015 22:00:26,1,16.35,39.92,48.88,5.29,
18,10/15/2014 1:52:56,267,10/14/2014 18:52:56,12/30/2015 22:00:30,2,14.04,41.41,48.88,4.36,
19,10/15/2014 1:53:11,979,10/14/2014 18:53:11,12/30/2015 22:00:54,1,14.62,40.67,50.00,2.50,
20,10/15/2014 1:53:12,162,10/14/2014 18:53:12,12/30/2015 22:00:56,2,13.10,41.41,49.25,5.62,
21,10/15/2014 1:53:38,624,10/14/2014 18:53:38,12/30/2015 22:01:23,1,7.38,79.47,86.94,7.09,
22,10/15/2014 1:53:38,372,10/14/2014 18:53:38,12/30/2015 22:01:26,2,7.38,78.73,85.82,5.46,
23,10/15/2014 1:53:54,34,10/14/2014 18:53:54,12/30/2015 22:01:39,1,8.10,42.53,51.11,4.02,
24,10/15/2014 1:53:53,131,10/14/2014 18:53:53,12/30/2015 22:01:42,2,6.58,41.79,50.74,11.14,
25,10/15/2014 1:54:25,580,10/14/2014 18:54:25,12/30/2015 22:02:19,1,17.87,40.67,49.25,4.57,
26,10/15/2014 1:54:24,69,10/14/2014 18:54:24,12/30/2015 22:02:22,2,19.75,39.55,50.00,7.34,
27,10/15/2014 1:54:57,606,10/14/2014 18:54:57,12/30/2015 22:02:28,1,16.13,39.55,49.62,2.89,
28,10/15/2014 1:54:52,108,10/14/2014 18:54:52,12/30/2015 22:02:33,2,21.64,41.04,50.00,3.79,
29,10/15/2014 1:55:27,101,10/14/2014 18:55:27,12/30/2015 22:03:11,1,17.00,40.67,49.62,4.97,
30,10/15/2014 1:55:28,909,10/14/2014 18:55:28,12/30/2015 22:03:14,2,13.38,40.29,49.62,3.60,
31,10/15/2014 1:55:49,952,10/14/2014 18:55:49,12/30/2015 22:03:16,1,11.94,42.16,51.11,4.73,
32,10/15/2014 1:55:49,890,10/14/2014 18:55:49,12/30/2015 22:03:19,2,13.31,42.16,50.37,10.50,
33,10/15/2014 1:55:44,676,10/14/2014 18:55:44,12/30/2015 22:03:25,1,8.61,77.98,85.44,4.50,
