"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/28/2014 4:02:45,227,11/27/2014 20:02:45,2/16/2016 23:25:30,1,8.17,40.57,48.61,5.39,
2,11/28/2014 4:02:47,52,11/27/2014 20:02:47,2/16/2016 23:25:32,2,6.79,41.30,48.97,4.76,
3,11/28/2014 4:07:12,705,11/27/2014 20:07:12,2/16/2016 23:28:36,1,10.34,40.20,49.34,7.31,
4,11/28/2014 4:07:11,767,11/27/2014 20:07:11,2/16/2016 23:28:40,2,6.14,41.30,48.97,8.38,
5,11/28/2014 4:08:09,472,11/27/2014 20:08:09,2/16/2016 23:29:09,1,19.09,38.37,48.97,2.20,
6,11/28/2014 4:08:11,194,11/27/2014 20:08:11,2/16/2016 23:29:13,2,6.72,41.66,48.97,5.51,
7,11/28/2014 4:08:38,237,11/27/2014 20:08:38,2/16/2016 23:29:33,1,8.31,40.93,49.34,3.10,
8,11/28/2014 4:09:05,348,11/27/2014 20:09:05,2/16/2016 23:30:45,1,18.73,40.20,50.43,4.76,
9,11/28/2014 4:09:58,0,11/27/2014 20:09:58,2/16/2016 23:35:41,1,20.03,39.83,47.88,2.43,
10,11/28/2014 4:10:00,187,11/27/2014 20:10:00,2/16/2016 23:35:43,2,5.56,41.66,47.88,4.35,
11,11/28/2014 4:10:58,258,11/27/2014 20:10:58,2/16/2016 23:36:31,1,7.59,39.47,47.88,3.80,
12,11/28/2014 4:10:57,697,11/27/2014 20:10:57,2/16/2016 23:36:35,2,8.24,40.20,47.51,5.17,
13,11/28/2014 4:31:08,170,11/27/2014 20:31:08,2/16/2016 23:50:15,2,7.45,39.47,49.70,5.47,
14,11/28/2014 4:33:59,266,11/27/2014 20:33:59,2/16/2016 23:51:34,2,22.27,41.66,50.07,3.42,
15,11/28/2014 4:36:03,579,11/27/2014 20:36:03,2/16/2016 23:52:29,1,9.25,40.93,49.34,3.69,
16,11/28/2014 4:36:02,635,11/27/2014 20:36:02,2/16/2016 23:52:32,2,11.42,42.03,50.43,5.22,
17,11/28/2014 4:40:18,332,11/27/2014 20:40:18,2/16/2016 23:54:33,1,6.65,40.57,48.97,3.49,
18,11/28/2014 4:40:19,635,11/27/2014 20:40:19,2/16/2016 23:54:35,2,5.42,41.30,48.97,4.93,
19,11/28/2014 4:42:11,57,11/27/2014 20:42:11,2/16/2016 23:55:36,2,6.87,40.57,48.24,5.44,
20,11/28/2014 4:44:05,972,11/27/2014 20:44:05,2/16/2016 23:56:43,1,2.82,41.66,47.51,6.92,
21,11/28/2014 4:44:05,155,11/27/2014 20:44:05,2/16/2016 23:56:45,2,7.88,40.93,49.34,2.85,
22,11/28/2014 4:55:03,326,11/27/2014 20:55:03,2/17/2016 0:02:16,1,5.35,41.30,47.51,3.37,
23,11/28/2014 4:55:57,351,11/27/2014 20:55:57,2/17/2016 0:02:39,1,4.91,40.57,49.34,5.57,
24,11/28/2014 4:56:53,389,11/27/2014 20:56:53,2/17/2016 0:03:10,1,6.07,40.93,48.61,3.45,
25,11/28/2014 4:59:30,533,11/27/2014 20:59:30,2/17/2016 0:04:26,1,12.51,40.20,49.34,5.76,
26,11/28/2014 4:59:33,556,11/27/2014 20:59:33,2/17/2016 0:04:28,2,10.56,41.30,50.80,4.44,
27,11/28/2014 5:00:33,96,11/27/2014 21:00:33,2/17/2016 0:04:54,1,4.84,41.66,48.61,8.34,
28,11/28/2014 5:00:31,858,11/27/2014 21:00:31,2/17/2016 0:04:59,2,5.49,43.85,50.07,1.47,
29,11/28/2014 5:00:55,137,11/27/2014 21:00:55,2/17/2016 0:05:30,1,4.99,20.10,42.03,22.81,"noise                                             "
30,11/28/2014 5:01:01,203,11/27/2014 21:01:01,2/17/2016 0:05:39,1,1.59,30.33,39.83,10.54,"noise                                             "
31,11/28/2014 5:01:08,409,11/27/2014 21:01:08,2/17/2016 0:05:45,1,0.94,29.97,40.93,-1.39,"noise                                             "
32,11/28/2014 5:01:26,361,11/27/2014 21:01:26,2/17/2016 0:06:00,1,5.64,42.39,49.70,6.46,
33,11/28/2014 5:01:29,199,11/27/2014 21:01:29,2/17/2016 0:06:02,2,5.78,42.39,48.61,5.35,
34,11/28/2014 5:03:05,283,11/27/2014 21:03:05,2/17/2016 0:07:11,1,12.73,35.45,42.76,4.47,
35,11/28/2014 5:03:02,858,11/27/2014 21:03:02,2/17/2016 0:07:14,2,14.75,35.08,43.12,3.27,
36,11/28/2014 5:08:07,277,11/27/2014 21:08:07,2/17/2016 0:09:41,1,2.24,26.68,35.81,16.37,"noise                                             "
37,11/28/2014 5:08:12,639,11/27/2014 21:08:12,2/17/2016 0:09:45,1,3.03,28.87,47.51,12.02,"noise                                             "
38,11/28/2014 5:08:18,822,11/27/2014 21:08:18,2/17/2016 0:09:50,1,1.80,22.29,36.18,16.39,"noise                                             "
39,11/28/2014 5:08:48,723,11/27/2014 21:08:48,2/17/2016 0:10:01,1,9.11,41.30,49.70,2.77,
40,11/28/2014 5:08:44,55,11/27/2014 21:08:44,2/17/2016 0:10:04,2,13.30,42.76,50.07,4.10,
41,11/28/2014 5:09:44,621,11/27/2014 21:09:44,2/17/2016 0:10:44,1,17.86,40.20,48.61,5.64,
42,11/28/2014 5:09:46,8,11/27/2014 21:09:46,2/17/2016 0:10:47,2,7.81,41.66,48.24,2.81,
43,11/28/2014 5:10:40,149,11/27/2014 21:10:40,2/17/2016 0:11:07,1,6.94,41.66,49.70,4.09,
44,11/28/2014 5:10:39,366,11/27/2014 21:10:39,2/17/2016 0:11:10,2,7.45,42.03,50.43,3.59,
45,11/28/2014 5:11:37,740,11/27/2014 21:11:37,2/17/2016 0:11:41,1,17.21,39.10,50.07,3.57,
46,11/28/2014 5:11:40,802,11/27/2014 21:11:40,2/17/2016 0:11:44,2,16.05,40.20,48.24,1.22,
47,11/28/2014 5:12:32,535,11/27/2014 21:12:32,2/17/2016 0:12:06,1,18.44,39.10,49.70,3.36,
48,11/28/2014 5:23:21,645,11/27/2014 21:23:21,2/17/2016 0:17:40,2,17.50,39.83,48.61,2.47,
49,11/28/2014 5:24:15,339,11/27/2014 21:24:15,2/17/2016 0:18:05,2,5.13,40.57,50.80,5.93,
50,11/28/2014 5:26:29,293,11/27/2014 21:26:29,2/17/2016 0:19:11,1,17.57,39.10,50.07,1.98,
51,11/28/2014 5:26:30,575,11/27/2014 21:26:30,2/17/2016 0:19:14,2,16.70,39.47,49.34,4.99,
52,11/28/2014 5:27:22,97,11/27/2014 21:27:22,2/17/2016 0:19:40,1,6.07,41.66,49.34,7.42,
53,11/28/2014 5:27:25,114,11/27/2014 21:27:25,2/17/2016 0:19:42,2,4.48,42.39,51.16,3.11,
54,11/28/2014 5:29:16,10,11/27/2014 21:29:16,2/17/2016 0:20:33,1,16.56,40.20,48.97,5.46,
55,11/28/2014 5:30:10,152,11/27/2014 21:30:10,2/17/2016 0:24:21,1,6.72,41.30,48.97,1.97,
56,11/28/2014 5:33:49,459,11/27/2014 21:33:49,2/17/2016 0:26:40,2,10.77,40.57,48.61,3.04,
57,11/28/2014 5:35:56,311,11/27/2014 21:35:56,2/17/2016 0:27:44,2,16.49,39.10,51.16,1.17,
58,11/28/2014 5:39:06,476,11/27/2014 21:39:06,2/17/2016 0:29:19,2,24.08,39.10,49.70,6.32,
59,11/28/2014 5:40:06,363,11/27/2014 21:40:06,2/17/2016 0:29:47,1,16.20,40.93,48.97,4.40,
60,11/28/2014 5:40:06,910,11/27/2014 21:40:06,2/17/2016 0:29:50,2,19.60,41.30,49.34,1.34,
61,11/28/2014 5:43:56,858,11/27/2014 21:43:56,2/17/2016 0:31:43,1,19.16,40.20,48.97,3.90,
62,11/28/2014 5:43:59,569,11/27/2014 21:43:59,2/17/2016 0:31:46,2,18.66,40.93,51.53,3.08,
63,11/28/2014 5:44:53,461,11/27/2014 21:44:53,2/17/2016 0:32:09,1,7.88,42.39,50.43,6.18,
64,11/28/2014 5:44:51,822,11/27/2014 21:44:51,2/17/2016 0:32:13,2,11.06,42.03,50.80,2.98,
