"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/10/2014 2:19:38,562,10/9/2014 19:19:38,12/9/2015 19:07:54,1,1.30,15.00,21.97,5.03,
2,10/10/2014 2:19:39,781,10/9/2014 19:19:39,12/9/2015 19:07:58,2,1.01,16.56,22.50,4.81,
3,10/10/2014 2:19:41,33,10/9/2014 19:19:41,12/9/2015 19:08:01,1,1.08,15.34,23.54,4.21,
4,10/10/2014 2:19:42,68,10/9/2014 19:19:42,12/9/2015 19:08:03,2,1.08,16.39,22.50,-0.47,
5,10/10/2014 2:19:39,2,10/9/2014 19:19:39,12/9/2015 19:09:28,1,22.56,41.06,50.87,1.47,
6,10/10/2014 2:19:39,286,10/9/2014 19:19:39,12/9/2015 19:09:31,2,22.64,40.69,49.78,1.44,
7,10/10/2014 2:20:04,831,10/9/2014 19:20:04,12/9/2015 19:09:35,1,18.37,41.42,50.14,1.14,
8,10/10/2014 2:20:10,228,10/9/2014 19:20:10,12/9/2015 19:09:37,2,16.20,41.78,49.78,2.45,
9,10/10/2014 2:20:16,22,10/9/2014 19:20:16,12/9/2015 19:10:21,1,10.70,79.21,87.20,1.10,
10,10/10/2014 2:20:31,334,10/9/2014 19:20:31,12/9/2015 19:10:58,1,26.90,39.97,49.78,5.03,
11,10/10/2014 2:20:32,81,10/9/2014 19:20:32,12/9/2015 19:11:03,2,28.71,40.69,49.41,0.35,
12,10/10/2014 2:21:01,755,10/9/2014 19:21:01,12/9/2015 19:11:31,1,6.29,79.21,88.66,9.39,
13,10/10/2014 2:21:02,157,10/9/2014 19:21:02,12/9/2015 19:11:37,2,8.53,78.85,86.84,3.77,
14,10/10/2014 2:21:08,763,10/9/2014 19:21:08,12/9/2015 19:11:45,1,32.76,39.24,50.50,3.57,
15,10/10/2014 2:21:11,484,10/9/2014 19:21:11,12/9/2015 19:11:48,2,24.81,41.06,52.32,3.17,
