"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/13/2014 4:50:36,554,8/12/2014 21:50:36,9/29/2015 19:51:57,1,25.96,45.94,56.08,7.52,
2,8/13/2014 4:50:36,878,8/12/2014 21:50:36,9/29/2015 19:52:06,2,10.92,45.27,56.08,3.52,
3,8/13/2014 4:51:35,622,8/12/2014 21:51:35,9/29/2015 19:54:00,1,27.19,47.29,57.43,2.81,
4,8/13/2014 4:51:44,224,8/12/2014 21:51:44,9/29/2015 19:54:08,2,16.63,48.64,55.40,7.69,
5,8/13/2014 4:52:45,959,8/12/2014 21:52:45,9/29/2015 19:56:09,1,10.34,48.64,58.78,-7.63603271616671e-03,
6,8/13/2014 4:52:49,960,8/12/2014 21:52:49,9/29/2015 19:56:16,2,10.05,47.29,57.43,6.14,
7,8/13/2014 4:54:08,687,8/12/2014 21:54:08,9/29/2015 19:58:05,1,8.17,47.29,58.10,2.95,
8,8/13/2014 4:54:09,489,8/12/2014 21:54:09,9/29/2015 19:58:13,2,8.24,47.97,56.75,2.12,
9,8/13/2014 4:54:34,263,8/12/2014 21:54:34,9/29/2015 19:58:55,1,13.52,47.97,60.13,1.07,
10,8/13/2014 4:54:34,569,8/12/2014 21:54:34,9/29/2015 19:59:00,2,10.56,47.97,59.45,3.07,
11,8/13/2014 4:55:25,284,8/12/2014 21:55:25,9/29/2015 20:00:27,1,12.29,46.62,56.08,4.47,
12,8/13/2014 4:55:28,550,8/12/2014 21:55:28,9/29/2015 20:00:32,2,13.09,46.62,54.72,4.19,
13,8/13/2014 4:56:16,365,8/12/2014 21:56:16,9/29/2015 20:01:50,1,11.28,47.97,55.40,5.70,
14,8/13/2014 4:56:16,627,8/12/2014 21:56:16,9/29/2015 20:01:58,2,9.83,47.97,56.08,7.65,
15,8/13/2014 4:56:49,264,8/12/2014 21:56:49,9/29/2015 20:02:58,1,3.54,46.62,56.08,7.92,
16,8/13/2014 4:56:48,281,8/12/2014 21:56:48,9/29/2015 20:03:02,2,3.97,46.62,56.75,5.87,
17,8/13/2014 4:57:31,836,8/12/2014 21:57:31,9/29/2015 20:04:28,1,4.41,47.97,56.75,2.17,
18,8/13/2014 4:57:34,240,8/12/2014 21:57:34,9/29/2015 20:04:32,2,4.62,47.29,56.75,5.63,
19,8/13/2014 4:58:35,547,8/12/2014 21:58:35,9/29/2015 20:06:36,1,8.24,47.29,56.08,1.35,
20,8/13/2014 4:58:38,820,8/12/2014 21:58:38,9/29/2015 20:06:41,2,4.99,49.32,56.08,5.89,
21,8/13/2014 5:01:46,179,8/12/2014 22:01:46,9/29/2015 20:12:52,1,7.81,45.94,54.05,3.62,
22,8/13/2014 5:01:46,742,8/12/2014 22:01:46,9/29/2015 20:12:57,2,10.34,45.27,53.37,0.62,
23,8/13/2014 5:02:36,173,8/12/2014 22:02:36,9/29/2015 20:13:54,1,30.37,43.91,56.08,-0.33,
24,8/13/2014 5:02:37,49,8/12/2014 22:02:37,9/29/2015 20:14:01,2,29.00,44.59,54.05,1.29,
25,8/13/2014 5:03:53,923,8/12/2014 22:03:53,9/29/2015 20:15:02,1,14.17,44.59,55.40,1.09,
26,8/13/2014 5:03:56,108,8/12/2014 22:03:56,9/29/2015 20:15:19,2,9.04,43.24,53.37,4.80,
27,8/13/2014 5:04:38,607,8/12/2014 22:04:38,9/29/2015 20:16:40,1,24.15,43.91,53.37,1.58,
28,8/13/2014 5:05:19,675,8/12/2014 22:05:19,9/29/2015 20:17:09,1,11.86,45.27,54.05,3.17,
29,8/13/2014 5:06:35,230,8/12/2014 22:06:35,9/29/2015 20:18:03,1,10.84,46.62,57.43,1.94,
30,8/13/2014 5:06:34,920,8/12/2014 22:06:34,9/29/2015 20:18:08,2,13.09,42.56,55.40,0.91,
31,8/13/2014 5:07:47,961,8/12/2014 22:07:47,9/29/2015 20:19:35,1,10.92,45.27,55.40,1.60,
32,8/13/2014 5:07:47,835,8/12/2014 22:07:47,9/29/2015 20:19:44,2,9.33,45.94,54.05,4.04,
33,8/13/2014 5:10:50,901,8/12/2014 22:10:50,9/29/2015 20:23:25,1,24.30,52.70,63.51,1.00,
34,8/13/2014 5:10:49,195,8/12/2014 22:10:49,9/29/2015 20:23:36,2,21.41,43.91,52.70,1.63,
35,8/13/2014 5:14:46,18,8/12/2014 22:14:46,9/29/2015 20:27:07,1,3.11,43.24,51.35,4.39,
36,8/13/2014 5:14:44,784,8/12/2014 22:14:44,9/29/2015 20:27:13,2,3.83,43.91,50.00,8.02,
37,8/13/2014 5:17:20,804,8/12/2014 22:17:20,9/29/2015 20:29:21,1,5.85,0.00,122.97,2.85,"noise                                             "
38,8/13/2014 5:19:13,70,8/12/2014 22:19:13,9/29/2015 20:31:06,1,1.51,0.67,123.64,8.20,"noise                                             "
