"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/4/2014 3:50:06,423,11/3/2014 19:50:06,1/22/2016 23:43:33,1,4.84,18.27,28.87,3.96,"noise                                             "
2,11/4/2014 3:50:22,760,11/3/2014 19:50:22,1/22/2016 23:43:46,1,1.37,12.06,23.75,15.28,"noise                                             "
3,11/4/2014 3:50:36,607,11/3/2014 19:50:36,1/22/2016 23:43:52,1,3.03,11.33,24.12,11.36,"noise                                             "
4,11/4/2014 3:51:05,109,11/3/2014 19:51:05,1/22/2016 23:43:59,1,10.48,12.79,27.04,9.63,"noise                                             "
5,11/4/2014 3:51:22,188,11/3/2014 19:51:22,1/22/2016 23:44:05,1,3.97,9.13,27.04,11.56,"noise                                             "
6,11/4/2014 4:13:12,685,11/3/2014 20:13:12,1/22/2016 23:54:59,1,1.66,25.58,38.74,4.29,"noise                                             "
7,11/4/2014 4:13:19,281,11/3/2014 20:13:19,1/22/2016 23:55:04,1,3.03,23.02,40.93,6.55,"noise                                             "
8,11/4/2014 4:13:23,712,11/3/2014 20:13:23,1/22/2016 23:55:08,1,1.59,21.92,42.39,4.66,"noise                                             "
9,11/4/2014 4:13:32,183,11/3/2014 20:13:32,1/22/2016 23:55:13,1,2.09,28.14,46.41,2.95,"noise                                             "
10,11/4/2014 4:13:36,319,11/3/2014 20:13:36,1/22/2016 23:55:18,1,2.09,23.75,45.32,5.17,"noise                                             "
