"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/12/2014 2:20:10,389,10/11/2014 19:20:10,12/22/2015 22:59:35,1,10.27,42.02,48.91,6.22,
2,10/12/2014 2:20:11,575,10/11/2014 19:20:11,12/22/2015 22:59:39,2,9.40,42.75,49.27,7.15,
3,10/12/2014 2:22:22,587,10/11/2014 19:22:22,12/22/2015 23:01:47,1,9.04,41.66,48.91,8.79,
4,10/12/2014 2:22:21,883,10/11/2014 19:22:21,12/22/2015 23:01:58,2,10.41,43.11,51.81,4.25,
5,10/12/2014 2:24:29,869,10/11/2014 19:24:29,12/22/2015 23:03:24,1,10.41,44.92,48.55,4.13,
6,10/12/2014 2:24:32,529,10/11/2014 19:24:32,12/22/2015 23:03:27,2,8.17,42.75,48.55,14.17,
7,10/12/2014 2:24:30,177,10/11/2014 19:24:30,12/22/2015 23:03:36,1,9.47,42.02,49.27,8.14,
8,10/12/2014 2:24:32,615,10/11/2014 19:24:32,12/22/2015 23:03:39,2,7.73,41.30,48.18,9.48,
9,10/12/2014 2:25:56,891,10/11/2014 19:25:56,12/22/2015 23:06:16,1,7.01,42.02,47.82,6.81,
10,10/12/2014 2:25:56,580,10/11/2014 19:25:56,12/22/2015 23:06:19,2,8.24,42.02,48.18,6.45,
11,10/12/2014 2:26:43,751,10/11/2014 19:26:43,12/22/2015 23:06:42,1,12.73,41.30,48.18,5.69,
12,10/12/2014 2:26:44,854,10/11/2014 19:26:44,12/22/2015 23:06:46,2,12.29,41.66,48.55,3.93,
13,10/12/2014 2:27:08,440,10/11/2014 19:27:08,12/22/2015 23:07:35,1,1.08,16.52,23.82,5.63,
14,10/12/2014 2:27:34,256,10/11/2014 19:27:34,12/22/2015 23:08:16,1,15.76,42.02,47.46,5.11,
15,10/12/2014 2:27:36,110,10/11/2014 19:27:36,12/22/2015 23:08:23,2,14.97,42.75,47.46,5.33,
16,10/12/2014 2:28:27,534,10/11/2014 19:28:27,12/22/2015 23:09:19,1,14.90,40.57,46.73,4.93,
17,10/12/2014 2:28:26,539,10/11/2014 19:28:26,12/22/2015 23:09:23,2,7.45,41.30,47.46,5.59,
18,10/12/2014 2:36:17,29,10/11/2014 19:36:17,12/22/2015 23:17:21,2,1.37,27.53,38.76,9.13,"noise                                             "
19,10/12/2014 2:35:45,357,10/11/2014 19:35:45,12/22/2015 23:17:35,1,12.80,42.02,48.91,6.14,
20,10/12/2014 2:35:48,223,10/11/2014 19:35:48,12/22/2015 23:17:38,2,9.33,40.94,48.55,5.57,
21,10/12/2014 2:36:41,632,10/11/2014 19:36:41,12/22/2015 23:18:02,1,9.83,42.02,48.55,3.54,
22,10/12/2014 2:36:43,469,10/11/2014 19:36:43,12/22/2015 23:18:09,2,6.50,42.75,47.46,3.36,
23,10/12/2014 2:38:14,836,10/11/2014 19:38:14,12/22/2015 23:19:23,1,1.80,15.13,24.52,5.43,
24,10/12/2014 2:38:16,506,10/11/2014 19:38:16,12/22/2015 23:19:26,2,1.22,15.30,22.08,5.93,
25,10/12/2014 2:39:37,419,10/11/2014 19:39:37,12/22/2015 23:21:18,1,10.99,41.66,48.91,8.21,
26,10/12/2014 2:40:51,0,10/11/2014 19:40:51,12/22/2015 23:21:51,1,6.79,40.94,47.10,-0.49,
27,10/12/2014 2:41:39,306,10/11/2014 19:41:39,12/22/2015 23:23:20,1,8.67,42.02,49.27,4.70,
28,10/12/2014 2:44:14,767,10/11/2014 19:44:14,12/22/2015 23:26:34,1,6.87,43.11,47.46,2.26,
29,10/12/2014 2:44:14,95,10/11/2014 19:44:14,12/22/2015 23:26:39,2,8.96,42.75,47.46,10.99,
30,10/12/2014 3:16:17,111,10/11/2014 20:16:17,12/23/2015 0:02:21,2,1.15,36.59,48.18,16.89,"noise                                             "
31,10/12/2014 3:17:25,753,10/11/2014 20:17:25,12/23/2015 0:04:15,1,1.44,16.34,23.47,9.98,
32,10/12/2014 3:17:26,754,10/11/2014 20:17:26,12/23/2015 0:04:18,2,1.44,16.00,21.04,3.08,
33,10/12/2014 3:18:26,808,10/11/2014 20:18:26,12/23/2015 0:07:27,1,9.54,41.66,48.18,7.14,
34,10/12/2014 3:18:27,484,10/11/2014 20:18:27,12/23/2015 0:07:35,2,9.18,42.02,48.18,4.70,
35,10/12/2014 3:19:20,799,10/11/2014 20:19:20,12/23/2015 0:09:16,1,7.59,42.75,48.55,3.98,
36,10/12/2014 3:19:18,45,10/11/2014 20:19:18,12/23/2015 0:09:20,2,8.39,42.39,49.27,4.74,
37,10/12/2014 3:19:34,636,10/11/2014 20:19:34,12/23/2015 0:10:47,1,4.12,42.02,46.37,7.71,
38,10/12/2014 3:19:34,303,10/11/2014 20:19:34,12/23/2015 0:10:50,2,4.26,41.66,46.73,3.71,
39,10/12/2014 3:20:14,169,10/11/2014 20:20:14,12/23/2015 0:12:25,1,7.52,42.75,47.46,7.39,
40,10/12/2014 3:20:13,324,10/11/2014 20:20:13,12/23/2015 0:12:30,2,2.31,44.20,47.82,11.46,
41,10/12/2014 3:21:07,393,10/11/2014 20:21:07,12/23/2015 0:13:11,1,4.70,43.47,48.18,9.35,
42,10/12/2014 3:21:07,277,10/11/2014 20:21:07,12/23/2015 0:13:15,2,9.90,42.39,48.91,3.80,
43,10/12/2014 3:21:21,795,10/11/2014 20:21:21,12/23/2015 0:13:49,1,4.48,40.57,46.73,8.99,
44,10/12/2014 3:21:54,846,10/11/2014 20:21:54,12/23/2015 0:14:17,1,10.12,41.30,48.55,10.99,
45,10/12/2014 3:21:55,927,10/11/2014 20:21:55,12/23/2015 0:14:21,2,10.34,41.66,49.27,11.06,
46,10/12/2014 3:22:15,547,10/11/2014 20:22:15,12/23/2015 0:14:26,1,3.83,40.94,46.73,10.42,
47,10/12/2014 3:22:11,536,10/11/2014 20:22:11,12/23/2015 0:14:29,2,3.03,44.20,48.18,6.70,
48,10/12/2014 3:22:52,958,10/11/2014 20:22:52,12/23/2015 0:15:19,1,4.26,42.75,48.18,8.07,
49,10/12/2014 3:22:53,731,10/11/2014 20:22:53,12/23/2015 0:15:22,2,4.05,42.75,48.55,5.63,
50,10/12/2014 3:24:04,748,10/11/2014 20:24:04,12/23/2015 0:17:22,1,9.90,41.30,47.82,4.59,
51,10/12/2014 3:24:01,115,10/11/2014 20:24:01,12/23/2015 0:17:25,2,10.77,42.02,50.36,9.81,
52,10/12/2014 3:24:39,476,10/11/2014 20:24:39,12/23/2015 0:18:01,1,9.69,42.02,47.82,5.99,
53,10/12/2014 3:24:44,974,10/11/2014 20:24:44,12/23/2015 0:18:04,2,4.91,43.47,47.82,8.59,
54,10/12/2014 3:25:34,35,10/11/2014 20:25:34,12/23/2015 0:18:47,1,5.93,43.11,47.82,10.16,
55,10/12/2014 3:25:35,639,10/11/2014 20:25:35,12/23/2015 0:18:51,2,8.02,41.66,48.91,7.05,
56,10/12/2014 3:26:16,940,10/11/2014 20:26:16,12/23/2015 0:19:18,2,1.37,60.14,75.36,10.89,"noise                                             "
57,10/12/2014 3:26:19,620,10/11/2014 20:26:19,12/23/2015 0:19:32,1,6.29,42.39,47.82,4.36,
58,10/12/2014 3:26:24,639,10/11/2014 20:26:24,12/23/2015 0:19:35,2,12.36,40.94,49.63,9.25,
59,10/12/2014 3:27:22,190,10/11/2014 20:27:22,12/23/2015 0:20:42,1,5.78,42.39,47.46,3.16,
60,10/12/2014 3:27:22,24,10/11/2014 20:27:22,12/23/2015 0:20:46,2,7.37,43.11,48.55,5.25,
61,10/12/2014 3:28:24,122,10/11/2014 20:28:24,12/23/2015 0:21:46,1,8.96,41.30,47.46,7.24,
62,10/12/2014 3:28:25,175,10/11/2014 20:28:25,12/23/2015 0:21:49,2,5.78,43.47,48.55,9.12,
63,10/12/2014 3:29:32,101,10/11/2014 20:29:32,12/23/2015 0:22:45,1,7.01,42.75,47.82,5.57,
64,10/12/2014 3:29:33,955,10/11/2014 20:29:33,12/23/2015 0:22:48,2,5.71,42.39,47.82,5.80,
65,10/12/2014 3:30:22,524,10/11/2014 20:30:22,12/23/2015 0:23:45,1,18.15,42.39,48.55,5.15,
66,10/12/2014 3:30:24,906,10/11/2014 20:30:24,12/23/2015 0:23:49,2,16.99,42.02,48.55,8.32,
67,10/12/2014 3:31:15,963,10/11/2014 20:31:15,12/23/2015 0:24:17,1,6.36,40.57,47.82,7.69,
68,10/12/2014 3:31:18,6,10/11/2014 20:31:18,12/23/2015 0:24:21,2,5.13,42.75,48.55,3.11,
69,10/12/2014 3:36:16,910,10/11/2014 20:36:16,12/23/2015 0:29:32,2,1.37,37.68,51.44,20.55,"noise                                             "
70,10/12/2014 3:36:22,214,10/11/2014 20:36:22,12/23/2015 0:29:39,2,1.22,38.76,51.81,15.29,"noise                                             "
71,10/12/2014 3:36:55,496,10/11/2014 20:36:55,12/23/2015 0:29:51,1,5.13,40.21,46.37,7.73,
72,10/12/2014 3:36:56,442,10/11/2014 20:36:56,12/23/2015 0:29:54,2,5.35,40.94,45.65,5.29,
73,10/12/2014 3:37:28,930,10/11/2014 20:37:28,12/23/2015 0:30:22,2,1.30,53.62,71.37,6.40,"noise                                             "
74,10/12/2014 3:42:45,385,10/11/2014 20:42:45,12/23/2015 0:34:53,1,7.88,44.20,47.82,-0.30,
75,10/12/2014 3:42:45,331,10/11/2014 20:42:45,12/23/2015 0:34:56,2,4.19,42.75,48.91,9.25,
76,10/12/2014 3:43:34,572,10/11/2014 20:43:34,12/23/2015 0:35:21,1,8.02,42.75,48.18,4.65,
77,10/12/2014 3:43:35,246,10/11/2014 20:43:35,12/23/2015 0:35:25,2,3.97,43.47,48.55,10.18,
78,10/12/2014 3:44:05,377,10/11/2014 20:44:05,12/23/2015 0:35:58,1,7.59,42.75,48.55,11.60,
79,10/12/2014 3:44:04,988,10/11/2014 20:44:04,12/23/2015 0:36:01,2,9.47,43.11,48.91,9.24,
80,10/12/2014 3:44:28,703,10/11/2014 20:44:28,12/23/2015 0:36:57,1,4.41,42.75,48.55,7.50,
81,10/12/2014 3:44:28,347,10/11/2014 20:44:28,12/23/2015 0:37:00,2,3.03,43.11,49.27,10.51,
82,10/12/2014 3:45:22,97,10/11/2014 20:45:22,12/23/2015 0:37:52,1,9.47,42.75,48.91,3.45,
83,10/12/2014 3:45:22,192,10/11/2014 20:45:22,12/23/2015 0:37:56,2,6.72,42.75,48.18,8.62,
84,10/12/2014 3:46:12,647,10/11/2014 20:46:12,12/23/2015 0:38:42,1,11.93,42.75,48.55,5.00,
