"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/15/2014 5:09:35,844,8/14/2014 22:09:35,10/1/2015 20:31:28,1,2.02,-0.67,123.64,1.#Q,"noise                                             "
2,8/15/2014 5:09:40,733,8/14/2014 22:09:40,10/1/2015 20:31:38,1,2.60,-5.40,124.32,1.#Q,"noise                                             "
3,8/15/2014 5:09:49,676,8/14/2014 22:09:49,10/1/2015 20:31:44,1,2.74,-12.83,123.64,1.#Q,"noise                                             "
4,8/15/2014 5:09:55,381,8/14/2014 22:09:55,10/1/2015 20:31:50,1,2.45,-8.10,123.64,1.#Q,"noise                                             "
5,8/15/2014 5:10:30,242,8/14/2014 22:10:30,10/1/2015 20:32:03,1,4.19,-2.70,125.00,1.#Q,"noise                                             "
6,8/15/2014 5:14:16,419,8/14/2014 22:14:16,10/1/2015 20:34:39,1,2.67,-4.05,124.32,1.#Q,"noise                                             "
7,8/15/2014 5:14:22,941,8/14/2014 22:14:22,10/1/2015 20:34:45,1,1.01,-3.37,124.32,1.#Q,"noise                                             "
8,8/15/2014 5:14:33,112,8/14/2014 22:14:33,10/1/2015 20:34:51,1,4.62,-0.67,123.64,1.#Q,"noise                                             "
9,8/15/2014 5:14:47,11,8/14/2014 22:14:47,10/1/2015 20:34:58,1,4.33,1.35,123.64,0.13,"noise                                             "
10,8/15/2014 5:14:53,260,8/14/2014 22:14:53,10/1/2015 20:35:03,1,2.09,-0.67,123.64,1.#Q,"noise                                             "
11,8/15/2014 5:15:54,4,8/14/2014 22:15:54,10/1/2015 20:35:49,1,3.83,-8.78,123.64,1.#Q,"noise                                             "
12,8/15/2014 5:16:40,390,8/14/2014 22:16:40,10/1/2015 20:36:33,1,1.30,-1.35,122.97,1.#Q,"noise                                             "
13,8/15/2014 5:16:44,948,8/14/2014 22:16:44,10/1/2015 20:36:39,1,1.88,-2.02,122.29,1.#Q,"noise                                             "
14,8/15/2014 5:17:36,403,8/14/2014 22:17:36,10/1/2015 20:37:25,1,2.02,-0.67,125.00,1.#Q,"noise                                             "
15,8/15/2014 5:17:44,401,8/14/2014 22:17:44,10/1/2015 20:37:34,1,2.74,-1.35,124.32,1.#Q,"noise                                             "
16,8/15/2014 5:18:36,196,8/14/2014 22:18:36,10/1/2015 20:38:27,1,1.66,-0.67,122.97,1.#Q,"noise                                             "
17,8/15/2014 5:18:52,79,8/14/2014 22:18:52,10/1/2015 20:38:43,1,2.24,-4.05,123.64,1.#Q,"noise                                             "
18,8/15/2014 5:20:29,452,8/14/2014 22:20:29,10/1/2015 20:40:27,1,1.88,-2.02,124.32,1.#Q,"noise                                             "
19,8/15/2014 5:20:33,772,8/14/2014 22:20:33,10/1/2015 20:40:33,1,1.88,-4.72,125.00,1.#Q,"noise                                             "
