"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/15/2014 3:10:21,730,9/14/2014 20:10:21,11/4/2015 18:35:06,1,18.96,40.93,50.07,2.36,
2,9/15/2014 3:10:21,906,9/14/2014 20:10:21,11/4/2015 18:35:09,2,17.88,40.57,49.70,-0.62,
3,9/15/2014 3:11:12,976,9/14/2014 20:11:12,11/4/2015 18:36:35,1,19.74,40.57,50.80,2.07,
4,9/15/2014 3:11:14,676,9/14/2014 20:11:14,11/4/2015 18:36:39,2,17.81,41.66,50.80,8.59,
5,9/15/2014 3:12:24,241,9/14/2014 20:12:24,11/4/2015 18:37:58,1,0.93,18.77,26.14,6.55,
6,9/15/2014 3:12:23,649,9/14/2014 20:12:23,11/4/2015 18:38:04,2,1.21,18.94,26.31,7.79,
7,9/15/2014 3:12:06,467,9/14/2014 20:12:06,11/4/2015 18:39:17,1,8.51,41.66,51.16,0.78,
8,9/15/2014 3:12:08,324,9/14/2014 20:12:08,11/4/2015 18:39:21,2,9.94,42.03,50.07,1.65,
9,9/15/2014 3:14:09,667,9/14/2014 20:14:09,11/4/2015 18:40:59,1,1.07,16.14,22.63,6.43,
10,9/15/2014 3:14:09,665,9/14/2014 20:14:09,11/4/2015 18:41:02,2,0.85,17.89,23.33,2.79,
11,9/15/2014 3:14:43,186,9/14/2014 20:14:43,11/4/2015 18:41:33,1,0.78,15.96,23.33,0.27,
12,9/15/2014 3:14:43,39,9/14/2014 20:14:43,11/4/2015 18:41:37,2,1.28,15.26,22.80,1.55,
13,9/15/2014 3:14:46,168,9/14/2014 20:14:46,11/4/2015 18:42:01,1,1.14,16.49,22.28,2.96,
14,9/15/2014 3:14:46,51,9/14/2014 20:14:46,11/4/2015 18:42:04,2,0.85,14.73,22.98,1.72,
15,9/15/2014 3:14:18,139,9/14/2014 20:14:18,11/4/2015 18:42:29,1,15.67,41.57,47.19,4.36,
16,9/15/2014 3:14:19,295,9/14/2014 20:14:19,11/4/2015 18:42:33,2,14.31,41.05,46.66,3.59,
17,9/15/2014 3:15:10,163,9/14/2014 20:15:10,11/4/2015 18:44:04,1,16.02,41.40,47.89,3.94,
18,9/15/2014 3:15:11,376,9/14/2014 20:15:11,11/4/2015 18:44:07,2,17.03,41.40,47.01,8.98,
19,9/15/2014 4:09:50,91,9/14/2014 21:09:50,11/4/2015 20:50:24,1,3.43,52.63,93.56,11.77,"noise                                             "
20,9/15/2014 4:09:59,314,9/14/2014 21:09:59,11/4/2015 20:50:35,1,1.71,7.67,35.81,5.10,"noise                                             "
21,9/15/2014 4:10:19,397,9/14/2014 21:10:19,11/4/2015 20:51:40,1,0.78,15.96,22.80,-2.67,
22,9/15/2014 4:10:18,561,9/14/2014 21:10:18,11/4/2015 20:51:43,2,0.85,16.31,23.85,8.50,
23,9/15/2014 4:10:33,510,9/14/2014 21:10:33,11/4/2015 20:52:05,1,1.14,15.43,21.22,1.54,
24,9/15/2014 4:10:33,533,9/14/2014 21:10:33,11/4/2015 20:52:07,2,0.85,15.96,20.17,-4.39,
25,9/15/2014 4:10:56,191,9/14/2014 21:10:56,11/4/2015 20:52:33,1,1.57,14.21,22.80,5.41,
26,9/15/2014 4:10:56,40,9/14/2014 21:10:56,11/4/2015 20:52:36,2,1.07,14.38,21.75,8.79,
27,9/15/2014 4:10:59,674,9/14/2014 21:10:59,11/4/2015 20:53:20,1,0.85,14.21,22.28,2.41,
28,9/15/2014 4:10:59,500,9/14/2014 21:10:59,11/4/2015 20:53:23,2,1.14,14.38,21.40,0.47,
29,9/15/2014 4:11:33,671,9/14/2014 21:11:33,11/4/2015 20:53:59,1,1.86,14.03,22.28,1.80,
30,9/15/2014 4:11:33,289,9/14/2014 21:11:33,11/4/2015 20:54:02,2,1.57,14.73,21.75,11.40,
31,9/15/2014 4:11:37,374,9/14/2014 21:11:37,11/4/2015 20:54:04,1,1.71,15.61,20.52,13.48,
32,9/15/2014 4:11:37,71,9/14/2014 21:11:37,11/4/2015 20:54:06,2,1.07,14.91,21.22,2.92,
33,9/15/2014 4:12:02,83,9/14/2014 21:12:02,11/4/2015 20:54:57,1,1.35,14.56,22.28,13.64,
34,9/15/2014 4:12:01,691,9/14/2014 21:12:01,11/4/2015 20:55:00,2,1.43,14.56,21.92,-5.09,
35,9/15/2014 4:12:51,189,9/14/2014 21:12:51,11/4/2015 20:56:26,1,1.07,16.14,22.10,3.42,
36,9/15/2014 4:12:50,321,9/14/2014 21:12:50,11/4/2015 20:56:31,2,0.85,16.84,23.50,0.41,
37,9/15/2014 4:13:01,836,9/14/2014 21:13:01,11/4/2015 20:56:35,1,1.57,14.73,21.92,17.81,
38,9/15/2014 4:13:01,315,9/14/2014 21:13:01,11/4/2015 20:56:38,2,1.64,15.43,22.63,7.43,
39,9/15/2014 4:13:05,257,9/14/2014 21:13:05,11/4/2015 20:56:40,1,1.64,14.38,22.28,12.50,
40,9/15/2014 4:13:05,165,9/14/2014 21:13:05,11/4/2015 20:56:43,2,1.64,14.56,19.29,14.45,
41,9/15/2014 4:13:32,752,9/14/2014 21:13:32,11/4/2015 20:57:48,1,1.57,14.73,24.73,16.35,
42,9/15/2014 4:13:32,258,9/14/2014 21:13:32,11/4/2015 20:57:50,2,1.57,15.78,25.61,13.18,
43,9/15/2014 4:13:36,231,9/14/2014 21:13:36,11/4/2015 20:57:53,1,1.43,14.56,24.21,12.48,
44,9/15/2014 4:13:35,982,9/14/2014 21:13:35,11/4/2015 20:57:56,2,1.50,14.91,23.85,11.06,
45,9/15/2014 4:14:04,586,9/14/2014 21:14:04,11/4/2015 20:58:49,1,1.78,15.78,22.63,9.91,
46,9/15/2014 4:14:04,249,9/14/2014 21:14:04,11/4/2015 20:58:52,2,1.28,16.14,24.21,6.09,
47,9/15/2014 4:14:06,549,9/14/2014 21:14:06,11/4/2015 20:58:55,1,1.71,14.21,22.63,7.28,
48,9/15/2014 4:14:06,217,9/14/2014 21:14:06,11/4/2015 20:58:57,2,1.64,15.43,23.68,7.80,
49,9/15/2014 4:14:09,296,9/14/2014 21:14:09,11/4/2015 20:59:01,1,2.28,15.26,22.45,6.31,
