"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/13/2014 3:11:26,875,9/12/2014 20:11:26,11/2/2015 21:18:37,1,38.48,18.31,75.43,39.75,"noise                                             "
2,9/13/2014 3:17:31,447,9/12/2014 20:17:31,11/2/2015 21:24:11,2,1.95,65.37,99.85,8.04,"noise                                             "
3,9/13/2014 3:23:58,216,9/12/2014 20:23:58,11/2/2015 21:31:34,1,12.58,42.02,50.28,3.11,
4,9/13/2014 3:23:58,829,9/12/2014 20:23:58,11/2/2015 21:31:37,2,9.40,42.02,50.64,1.73,
5,9/13/2014 3:24:52,529,9/12/2014 20:24:52,11/2/2015 21:32:40,1,9.90,42.74,50.28,0.73,
6,9/13/2014 3:24:51,796,9/12/2014 20:24:51,11/2/2015 21:32:45,2,8.39,42.74,49.20,0.91,
7,9/13/2014 3:25:48,378,9/12/2014 20:25:48,11/2/2015 21:33:53,1,8.53,42.38,49.20,5.26,
8,9/13/2014 3:25:49,36,9/12/2014 20:25:49,11/2/2015 21:33:56,2,8.89,43.10,49.56,4.80,
9,9/13/2014 3:27:38,110,9/12/2014 20:27:38,11/2/2015 21:35:34,1,7.73,42.38,49.92,1.40,
10,9/13/2014 3:27:37,559,9/12/2014 20:27:37,11/2/2015 21:35:39,2,6.22,43.10,48.85,4.27,
11,9/13/2014 3:28:29,486,9/12/2014 20:28:29,11/2/2015 21:37:14,1,11.28,42.02,49.92,4.87,
12,9/13/2014 3:28:29,270,9/12/2014 20:28:29,11/2/2015 21:37:19,2,12.15,42.02,49.92,6.08,
13,9/13/2014 3:29:16,691,9/12/2014 20:29:16,11/2/2015 21:38:35,1,15.47,42.02,48.85,2.37,
14,9/13/2014 3:29:17,939,9/12/2014 20:29:17,11/2/2015 21:38:39,2,11.13,43.82,48.49,1.98,
15,9/13/2014 3:36:26,676,9/12/2014 20:36:26,11/2/2015 21:46:44,1,19.74,41.66,49.56,3.81,
16,9/13/2014 3:36:25,927,9/12/2014 20:36:25,11/2/2015 21:46:49,2,17.57,41.66,50.28,3.65,
17,9/13/2014 3:37:21,65,9/12/2014 20:37:21,11/2/2015 21:48:16,1,12.00,42.38,47.77,1.53,
18,9/13/2014 3:37:19,586,9/12/2014 20:37:19,11/2/2015 21:48:20,2,10.63,43.10,47.41,4.98,
19,9/13/2014 3:38:11,354,9/12/2014 20:38:11,11/2/2015 21:49:23,1,1.30,18.62,23.27,1.54,
20,9/13/2014 3:38:10,976,9/12/2014 20:38:10,11/2/2015 21:49:26,2,1.66,19.31,23.44,1.02,
21,9/13/2014 3:40:29,989,9/12/2014 20:40:29,11/2/2015 21:55:57,1,11.50,44.18,49.20,0.21,
22,9/13/2014 3:40:29,294,9/12/2014 20:40:29,11/2/2015 21:56:01,2,12.65,44.89,49.92,5.14,
23,9/13/2014 3:50:59,606,9/12/2014 20:50:59,11/2/2015 22:06:49,1,1.08,19.00,25.87,3.27,
24,9/13/2014 3:51:00,375,9/12/2014 20:51:00,11/2/2015 22:06:52,2,0.79,20.14,23.91,4.06,
25,9/13/2014 3:50:25,97,9/12/2014 20:50:25,11/2/2015 22:07:42,1,0.79,20.14,24.56,3.05,
26,9/13/2014 3:50:25,664,9/12/2014 20:50:25,11/2/2015 22:07:45,2,0.72,20.47,23.91,-2.43,
27,9/13/2014 3:51:30,920,9/12/2014 20:51:30,11/2/2015 22:08:21,1,0.86,19.65,24.40,-4.14,
28,9/13/2014 3:51:31,416,9/12/2014 20:51:31,11/2/2015 22:08:24,2,0.65,20.31,23.91,-0.51,
29,9/13/2014 3:51:54,920,9/12/2014 20:51:54,11/2/2015 22:09:35,1,0.86,20.47,25.14,6.40,
30,9/13/2014 3:52:29,774,9/12/2014 20:52:29,11/2/2015 22:09:39,1,0.79,21.19,25.50,-4.28,
31,9/13/2014 3:53:52,972,9/12/2014 20:53:52,11/2/2015 22:11:04,2,3.39,-0.71,100.21,1.#Q,"noise                                             "
32,9/13/2014 3:57:17,282,9/12/2014 20:57:17,11/2/2015 22:14:45,1,1.01,21.03,25.00,3.55,
33,9/13/2014 3:57:18,33,9/12/2014 20:57:18,11/2/2015 22:14:49,2,0.94,20.34,24.31,8.76,
34,9/13/2014 4:09:02,406,9/12/2014 21:09:02,11/2/2015 22:27:38,1,0.86,15.80,22.98,3.02,
35,9/13/2014 4:09:02,684,9/12/2014 21:09:02,11/2/2015 22:27:41,2,1.08,17.24,22.98,5.56,
36,9/13/2014 4:09:33,204,9/12/2014 21:09:33,11/2/2015 22:28:38,1,1.01,16.16,23.70,7.43,
37,9/13/2014 4:09:33,805,9/12/2014 21:09:33,11/2/2015 22:28:42,2,0.94,17.24,24.42,6.19,
38,9/13/2014 4:10:06,96,9/12/2014 21:10:06,11/2/2015 22:29:49,1,1.01,16.16,23.34,3.06,
39,9/13/2014 4:10:06,681,9/12/2014 21:10:06,11/2/2015 22:29:52,2,1.01,16.88,23.34,6.66,
40,9/13/2014 4:10:40,541,9/12/2014 21:10:40,11/2/2015 22:30:44,1,1.66,16.03,25.34,4.39,
41,9/13/2014 4:10:41,438,9/12/2014 21:10:41,11/2/2015 22:30:47,2,1.15,16.37,21.03,4.79,
42,9/13/2014 4:13:43,63,9/12/2014 21:13:43,11/2/2015 22:33:51,1,1.01,20.11,25.50,3.42,
43,9/13/2014 4:13:43,475,9/12/2014 21:13:43,11/2/2015 22:33:54,2,0.72,22.27,26.93,2.02,
44,9/13/2014 4:14:14,967,9/12/2014 21:14:14,11/2/2015 22:34:40,1,1.01,19.03,25.14,8.03,
45,9/13/2014 4:14:15,318,9/12/2014 21:14:15,11/2/2015 22:34:42,2,0.86,21.55,29.09,0.74,
46,9/13/2014 4:28:51,269,9/12/2014 21:28:51,11/2/2015 22:49:30,1,1.22,17.58,24.13,8.69,
47,9/13/2014 4:32:16,75,9/12/2014 21:32:16,11/2/2015 22:52:56,1,1.51,19.48,25.34,6.30,
48,9/13/2014 4:32:16,610,9/12/2014 21:32:16,11/2/2015 22:52:59,2,1.01,18.62,25.00,0.52,
49,9/13/2014 4:34:02,414,9/12/2014 21:34:02,11/2/2015 22:54:54,1,1.51,19.31,24.82,14.08,
50,9/13/2014 4:34:04,401,9/12/2014 21:34:04,11/2/2015 22:54:57,2,1.22,20.00,24.82,10.99,
51,9/13/2014 4:35:09,939,9/12/2014 21:35:09,11/2/2015 22:56:06,1,1.15,20.11,25.50,10.60,
52,9/13/2014 4:35:10,129,9/12/2014 21:35:10,11/2/2015 22:56:10,2,0.86,19.75,26.58,5.47,
53,9/13/2014 4:41:42,720,9/12/2014 21:41:42,11/2/2015 23:03:32,1,1.08,19.65,25.17,12.44,
54,9/13/2014 4:42:21,424,9/12/2014 21:42:21,11/2/2015 23:03:42,1,1.22,19.48,26.55,11.74,
55,9/13/2014 4:42:59,260,9/12/2014 21:42:59,11/2/2015 23:08:13,1,0.86,20.47,27.29,3.50,
