"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/3/2014 1:39:29,812,9/2/2014 18:39:29,10/21/2015 19:50:50,1,6.15,79.81,89.20,3.70,
2,9/3/2014 1:40:11,560,9/2/2014 18:40:11,10/21/2015 19:52:09,1,11.52,41.07,51.05,5.63,
3,9/3/2014 1:40:11,969,9/2/2014 18:40:11,10/21/2015 19:52:13,2,9.73,41.66,51.64,5.44,
4,9/3/2014 1:40:59,159,9/2/2014 18:40:59,10/21/2015 19:53:26,1,15.38,42.84,51.64,11.71,
5,9/3/2014 1:41:03,986,9/2/2014 18:41:03,10/21/2015 19:53:31,2,11.23,42.84,51.64,6.86,
6,9/3/2014 1:41:55,159,9/2/2014 18:41:55,10/21/2015 19:54:37,1,14.02,39.31,52.23,6.84,
7,9/3/2014 1:41:54,974,9/2/2014 18:41:54,10/21/2015 19:54:41,2,12.02,40.49,54.57,6.30,
8,9/3/2014 1:42:52,613,9/2/2014 18:42:52,10/21/2015 19:55:49,1,5.65,41.66,51.05,6.87,
9,9/3/2014 1:42:56,482,9/2/2014 18:42:56,10/21/2015 19:55:53,2,4.50,42.25,50.46,2.01,
10,9/3/2014 1:43:14,772,9/2/2014 18:43:14,10/21/2015 19:56:43,1,10.01,76.87,90.37,2.27,
11,9/3/2014 1:43:47,881,9/2/2014 18:43:47,10/21/2015 19:59:12,1,7.72,41.66,50.46,3.08,
12,9/3/2014 1:43:50,193,9/2/2014 18:43:50,10/21/2015 19:59:15,2,4.22,42.84,49.88,2.82,
13,9/3/2014 1:44:01,297,9/2/2014 18:44:01,10/21/2015 19:59:34,1,15.95,40.49,51.64,7.65,
14,9/3/2014 1:44:01,534,9/2/2014 18:44:01,10/21/2015 19:59:40,2,15.45,39.31,52.23,6.53,
15,9/3/2014 1:44:43,574,9/2/2014 18:44:43,10/21/2015 20:00:48,1,8.87,42.25,50.46,6.47,
16,9/3/2014 1:44:42,458,9/2/2014 18:44:42,10/21/2015 20:00:51,2,7.29,42.84,51.05,3.81,
17,9/3/2014 1:45:36,397,9/2/2014 18:45:36,10/21/2015 20:02:12,1,10.30,41.66,51.64,7.74,
18,9/3/2014 1:45:38,68,9/2/2014 18:45:38,10/21/2015 20:02:16,2,7.15,42.25,50.46,3.79,
19,9/3/2014 1:46:04,647,9/2/2014 18:46:04,10/21/2015 20:02:48,1,8.15,77.46,86.85,2.68,
20,9/3/2014 1:46:05,260,9/2/2014 18:46:05,10/21/2015 20:02:52,2,6.65,78.05,86.85,2.72,
21,9/3/2014 1:46:33,671,9/2/2014 18:46:33,10/21/2015 20:03:33,1,6.36,40.49,50.46,3.38,
22,9/3/2014 1:46:35,840,9/2/2014 18:46:35,10/21/2015 20:03:37,2,4.79,41.07,51.05,3.02,
23,9/3/2014 1:46:48,725,9/2/2014 18:46:48,10/21/2015 20:04:15,1,8.65,40.49,52.81,7.16,
24,9/3/2014 1:46:48,789,9/2/2014 18:46:48,10/21/2015 20:04:18,2,10.08,41.07,51.64,6.87,
